PAY_TRANS_ID,DOCUMENT_SEQ,TRANSACTION_SEQ,TRANSACTION_DESC,BALADIEH_INT_ID,AMOUNT,ACCOUNT_TYPE,SUB_LEDGER_ID,FEE_TYPE,FEE_DETAIL,FEE_TYPE_ID,FEE_TYPE_DET,PAYMENT_TYPE,TRANS_TYPE,TRANS_NUM,LINE_NUM,CHECK_SEQ,CHECK_NUM,BANK_CODE,CHECK_PAYOR,CHECK_DATE,CHECK_SEQ_ACC
8537,1,1,قبض رسوم - بيان رقم 2011/1282 إيصال رقم 9747,165,100000,CREDIT,888.0,DIRECT,FEE,14.0,0.0,,,,,,,,,,
8537,1,2,قبض رسوم - بيان رقم 2011/1282 إيصال رقم 9747,165,10000,CREDIT,607.0,DIRECT,FEE,30.0,0.0,,,,,,,,,,
8537,1,3,قبض رسوم - بيان رقم 2011/1282 إيصال رقم 9747,165,110000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8538,1,1,قبض رسوم - بيان رقم 2011/1976 إيصال رقم 9748,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8538,1,2,قبض رسوم - بيان رقم 2011/1976 إيصال رقم 9748,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8538,1,3,قبض رسوم - بيان رقم 2011/1976 إيصال رقم 9748,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8539,1,1,قبض رسوم - بيان رقم 2011/1781 إيصال رقم 9749,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8539,1,2,قبض رسوم - بيان رقم 2011/1781 إيصال رقم 9749,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8539,1,3,قبض رسوم - بيان رقم 2011/1781 إيصال رقم 9749,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8540,1,1,قبض رسوم - بيان رقم 2011/1769 إيصال رقم 9750,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8540,1,2,قبض رسوم - بيان رقم 2011/1769 إيصال رقم 9750,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8540,1,3,قبض رسوم - بيان رقم 2011/1769 إيصال رقم 9750,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6019,1,2,قبض رسوم - بيان رقم 2009/456 إيصال رقم 8200,165,50000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6019,1,3,قبض رسوم - بيان رقم 2009/456 إيصال رقم 8200,165,65000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6020,1,1,قبض رسوم - بيان رقم 2009/924 إيصال رقم 8180,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6020,1,2,قبض رسوم - بيان رقم 2009/924 إيصال رقم 8180,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6020,1,3,قبض رسوم - بيان رقم 2009/924 إيصال رقم 8180,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6021,1,1,قبض رسوم - بيان رقم 2009/1029 إيصال رقم 8182,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6021,1,2,قبض رسوم - بيان رقم 2009/1029 إيصال رقم 8182,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6021,1,3,قبض رسوم - بيان رقم 2009/1029 إيصال رقم 8182,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6022,1,1,قبض رسوم - بيان رقم 2008/658 إيصال رقم 8351,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6022,1,2,قبض رسوم - بيان رقم 2008/658 إيصال رقم 8351,165,84000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
6022,1,3,قبض رسوم - بيان رقم 2008/658 إيصال رقم 8351,165,102000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6023,1,1,قبض رسوم - بيان رقم 2009/1114 إيصال رقم 8351,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6023,1,2,قبض رسوم - بيان رقم 2009/1114 إيصال رقم 8351,165,84000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
6023,1,3,قبض رسوم - بيان رقم 2009/1114 إيصال رقم 8351,165,102000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6466,1,1,قبض رسوم - بيان رقم 2009/612 إيصال رقم 8536,165,124000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6466,1,2,قبض رسوم - بيان رقم 2009/612 إيصال رقم 8536,165,413000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6466,1,3,قبض رسوم - بيان رقم 2009/612 إيصال رقم 8536,165,537000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6467,1,1,قبض رسوم - بيان رقم 2009/387 إيصال رقم 8537,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6467,1,2,قبض رسوم - بيان رقم 2009/387 إيصال رقم 8537,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6467,1,3,قبض رسوم - بيان رقم 2009/387 إيصال رقم 8537,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6468,1,1,قبض رسوم - بيان رقم 2009/1443 إيصال رقم 8538,165,8000,CREDIT,892.0,DIRECT,FEE,22.0,0.0,,,,,,,,,,
6468,1,2,قبض رسوم - بيان رقم 2009/1443 إيصال رقم 8538,165,8000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6469,1,1,قبض رسوم - بيان رقم 2005/1587 إيصال رقم 8539,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6469,1,2,قبض رسوم - بيان رقم 2005/1587 إيصال رقم 8539,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6469,1,3,قبض رسوم - بيان رقم 2005/1587 إيصال رقم 8539,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6470,1,1,قبض رسوم - بيان رقم 2005/1707 إيصال رقم 8539,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6470,1,2,قبض رسوم - بيان رقم 2005/1707 إيصال رقم 8539,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6470,1,3,قبض رسوم - بيان رقم 2005/1707 إيصال رقم 8539,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6471,1,1,قبض رسوم - بيان رقم 2009/1329 إيصال رقم 8540,165,450000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
6471,1,2,قبض رسوم - بيان رقم 2009/1329 إيصال رقم 8540,165,450000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6472,1,1,قبض رسوم - بيان رقم 2009/1057 إيصال رقم 8541,165,675000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8001,1,1,قبض رسوم - بيان رقم 2010/1646 إيصال رقم 9571,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8001,1,2,قبض رسوم - بيان رقم 2010/1646 إيصال رقم 9571,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8001,1,3,قبض رسوم - بيان رقم 2010/1646 إيصال رقم 9571,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8002,1,1,قبض رسوم - بيان رقم 2010/1647 إيصال رقم 9572,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8002,1,2,قبض رسوم - بيان رقم 2010/1647 إيصال رقم 9572,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8002,1,3,قبض رسوم - بيان رقم 2010/1647 إيصال رقم 9572,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8003,1,1,قبض رسوم - بيان رقم 2010/1642 إيصال رقم 9573,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8003,1,2,قبض رسوم - بيان رقم 2010/1642 إيصال رقم 9573,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8003,1,3,قبض رسوم - بيان رقم 2010/1642 إيصال رقم 9573,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8004,1,1,قبض رسوم - بيان رقم 2010/1643 إيصال رقم 9574,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8004,1,2,قبض رسوم - بيان رقم 2010/1643 إيصال رقم 9574,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8004,1,3,قبض رسوم - بيان رقم 2010/1643 إيصال رقم 9574,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8005,1,1,قبض رسوم - بيان رقم 2007/409 إيصال رقم 9575,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8005,1,2,قبض رسوم - بيان رقم 2007/409 إيصال رقم 9575,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8005,1,3,قبض رسوم - بيان رقم 2007/409 إيصال رقم 9575,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8006,1,1,قبض رسوم - بيان رقم 2010/1990 إيصال رقم 5532,165,14314000,CREDIT,880.0,DIRECT,FEE,5.0,0.0,,,,,,,,,,
7370,1,2,قبض رسوم - بيان رقم 2009/386 إيصال رقم 9231,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7435,1,3,قبض رسوم - بيان رقم 2008/926 إيصال رقم 9276,165,85000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7436,1,1,قبض رسوم - بيان رقم 2009/1023 إيصال رقم 9276,165,20000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8937,1,2,قبض رسوم - بيان رقم 2011/1363 إيصال رقم 10084,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8937,1,3,قبض رسوم - بيان رقم 2011/1363 إيصال رقم 10084,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8938,1,1,قبض رسوم - بيان رقم 2011/967 إيصال رقم 10085,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8938,1,2,قبض رسوم - بيان رقم 2011/967 إيصال رقم 10085,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8938,1,3,قبض رسوم - بيان رقم 2011/967 إيصال رقم 10085,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8939,1,1,قبض رسوم - بيان رقم 2011/1977 إيصال رقم 10086,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8939,1,2,قبض رسوم - بيان رقم 2011/1977 إيصال رقم 10086,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8939,1,3,قبض رسوم - بيان رقم 2011/1977 إيصال رقم 10086,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8940,1,1,قبض رسوم - بيان رقم 2011/1527 إيصال رقم 10087,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8940,1,2,قبض رسوم - بيان رقم 2011/1527 إيصال رقم 10087,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8940,1,3,قبض رسوم - بيان رقم 2011/1527 إيصال رقم 10087,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8941,1,1,قبض رسوم - بيان رقم 2011/1531 إيصال رقم 10088,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8941,1,2,قبض رسوم - بيان رقم 2011/1531 إيصال رقم 10088,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8836,1,2,قبض رسوم - بيان رقم 2011/1490 إيصال رقم 9989,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8836,1,3,قبض رسوم - بيان رقم 2011/1490 إيصال رقم 9989,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8837,1,1,قبض رسوم - بيان رقم 2011/1951 إيصال رقم 9990,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8837,1,2,قبض رسوم - بيان رقم 2011/1951 إيصال رقم 9990,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8837,1,3,قبض رسوم - بيان رقم 2011/1951 إيصال رقم 9990,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8838,1,1,قبض رسوم - بيان رقم 2011/1494 إيصال رقم 9991,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8838,1,2,قبض رسوم - بيان رقم 2011/1494 إيصال رقم 9991,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8838,1,3,قبض رسوم - بيان رقم 2011/1494 إيصال رقم 9991,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8839,1,1,قبض رسوم - بيان رقم 2011/1495 إيصال رقم 9992,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8839,1,2,قبض رسوم - بيان رقم 2011/1495 إيصال رقم 9992,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8839,1,3,قبض رسوم - بيان رقم 2011/1495 إيصال رقم 9992,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8840,1,1,قبض رسوم - بيان رقم 2011/1010 إيصال رقم 9993,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8840,1,2,قبض رسوم - بيان رقم 2011/1010 إيصال رقم 9993,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8840,1,3,قبض رسوم - بيان رقم 2011/1010 إيصال رقم 9993,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8841,1,1,قبض رسوم - بيان رقم 2011/1639 إيصال رقم 9994,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8841,1,2,قبض رسوم - بيان رقم 2011/1639 إيصال رقم 9994,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8841,1,3,قبض رسوم - بيان رقم 2011/1639 إيصال رقم 9994,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8842,1,1,قبض رسوم - بيان رقم 2011/1055 إيصال رقم 9995,165,20000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8842,1,2,قبض رسوم - بيان رقم 2011/1055 إيصال رقم 9995,165,65000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8842,1,3,قبض رسوم - بيان رقم 2011/1055 إيصال رقم 9995,165,85000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8843,1,1,قبض رسوم - بيان رقم 2011/1266 إيصال رقم 9996,165,12000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8843,1,2,قبض رسوم - بيان رقم 2011/1266 إيصال رقم 9996,165,56000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
8843,1,3,قبض رسوم - بيان رقم 2011/1266 إيصال رقم 9996,165,68000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8844,1,1,قبض رسوم - بيان رقم 2011/1635 إيصال رقم 9997,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8844,1,2,قبض رسوم - بيان رقم 2011/1635 إيصال رقم 9997,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8844,1,3,قبض رسوم - بيان رقم 2011/1635 إيصال رقم 9997,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8845,1,1,قبض رسوم - بيان رقم 2011/1543 إيصال رقم 9998,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8845,1,2,قبض رسوم - بيان رقم 2011/1543 إيصال رقم 9998,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8845,1,3,قبض رسوم - بيان رقم 2011/1543 إيصال رقم 9998,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8846,1,1,قبض رسوم - بيان رقم 2011/1499 إيصال رقم 9999,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8846,1,2,قبض رسوم - بيان رقم 2011/1499 إيصال رقم 9999,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8846,1,3,قبض رسوم - بيان رقم 2011/1499 إيصال رقم 9999,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8847,1,1,قبض رسوم - بيان رقم 2011/1911 إيصال رقم 10000,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8847,1,2,قبض رسوم - بيان رقم 2011/1911 إيصال رقم 10000,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8847,1,3,قبض رسوم - بيان رقم 2011/1911 إيصال رقم 10000,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8848,1,1,قبض رسوم - بيان رقم 2011/2123 إيصال رقم 10001,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8848,1,2,قبض رسوم - بيان رقم 2011/2123 إيصال رقم 10001,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8848,1,3,قبض رسوم - بيان رقم 2011/2123 إيصال رقم 10001,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8849,1,1,قبض رسوم - بيان رقم 2011/1802 إيصال رقم 10002,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8849,1,2,قبض رسوم - بيان رقم 2011/1802 إيصال رقم 10002,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8849,1,3,قبض رسوم - بيان رقم 2011/1802 إيصال رقم 10002,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8556,1,1,قبض رسوم - بيان رقم 2011/1464 إيصال رقم 9757,165,18000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8556,1,2,قبض رسوم - بيان رقم 2011/1464 إيصال رقم 9757,165,60000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8556,1,3,قبض رسوم - بيان رقم 2011/1464 إيصال رقم 9757,165,78000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8557,1,1,قبض رسوم - بيان رقم 2011/1462 إيصال رقم 9758,165,15000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8557,1,2,قبض رسوم - بيان رقم 2011/1462 إيصال رقم 9758,165,50000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8557,1,3,قبض رسوم - بيان رقم 2011/1462 إيصال رقم 9758,165,65000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8558,1,1,قبض رسوم - بيان رقم 2011/1605 إيصال رقم 9759,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8558,1,2,قبض رسوم - بيان رقم 2011/1605 إيصال رقم 9759,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8558,1,3,قبض رسوم - بيان رقم 2011/1605 إيصال رقم 9759,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8559,1,1,قبض رسوم - بيان رقم 2011/1550 إيصال رقم 9760,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8559,1,2,قبض رسوم - بيان رقم 2011/1550 إيصال رقم 9760,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8559,1,3,قبض رسوم - بيان رقم 2011/1550 إيصال رقم 9760,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8560,1,1,قبض رسوم - بيان رقم 2011/1992 إيصال رقم 9761,165,48000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8560,1,2,قبض رسوم - بيان رقم 2011/1992 إيصال رقم 9761,165,224000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
8560,1,3,قبض رسوم - بيان رقم 2011/1992 إيصال رقم 9761,165,272000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8935,1,1,قبض رسوم - بيان رقم 2011/1763 إيصال رقم 10082,165,27000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8935,1,2,قبض رسوم - بيان رقم 2011/1763 إيصال رقم 10082,165,90000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8935,1,3,قبض رسوم - بيان رقم 2011/1763 إيصال رقم 10082,165,117000,DEBIT,647.0,,,,,10.0,,,,,,,,,
8936,1,1,قبض رسوم - بيان رقم 2011/1732 إيصال رقم 10083,165,23000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
8936,1,2,قبض رسوم - بيان رقم 2011/1732 إيصال رقم 10083,165,75000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
8194,1,2,قبض رسوم - بيان رقم 2010/2079 إيصال رقم 5627,165,200000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7552,1,1,قبض رسوم - بيان رقم 2010/1427 إيصال رقم 9354,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7984,1,3,قبض رسوم - بيان رقم 2010/784 إيصال رقم 9556,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7985,1,1,قبض رسوم - بيان رقم 2006/743 إيصال رقم 9557,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7985,1,2,قبض رسوم - بيان رقم 2006/743 إيصال رقم 9557,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7985,1,3,قبض رسوم - بيان رقم 2006/743 إيصال رقم 9557,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7986,1,1,قبض رسوم - بيان رقم 2010/1504 إيصال رقم 9558,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7986,1,2,قبض رسوم - بيان رقم 2010/1504 إيصال رقم 9558,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7986,1,3,قبض رسوم - بيان رقم 2010/1504 إيصال رقم 9558,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7987,1,1,قبض رسوم - بيان رقم 2009/876 إيصال رقم 9559,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7987,1,2,قبض رسوم - بيان رقم 2009/876 إيصال رقم 9559,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7987,1,3,قبض رسوم - بيان رقم 2009/876 إيصال رقم 9559,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7988,1,1,قبض رسوم - بيان رقم 2010/1221 إيصال رقم 9560,165,36000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7988,1,2,قبض رسوم - بيان رقم 2010/1221 إيصال رقم 9560,165,168000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
7988,1,3,قبض رسوم - بيان رقم 2010/1221 إيصال رقم 9560,165,204000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7989,1,1,قبض رسوم - بيان رقم 2010/1445 إيصال رقم 9561,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7989,1,2,قبض رسوم - بيان رقم 2010/1445 إيصال رقم 9561,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7989,1,3,قبض رسوم - بيان رقم 2010/1445 إيصال رقم 9561,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7990,1,1,قبض رسوم - بيان رقم 2006/688 إيصال رقم 9562,165,27000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7990,1,2,قبض رسوم - بيان رقم 2006/688 إيصال رقم 9562,165,90000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7990,1,3,قبض رسوم - بيان رقم 2006/688 إيصال رقم 9562,165,117000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7991,1,1,قبض رسوم - بيان رقم 2005/1340 إيصال رقم 9563,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7991,1,2,قبض رسوم - بيان رقم 2005/1340 إيصال رقم 9563,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7991,1,3,قبض رسوم - بيان رقم 2005/1340 إيصال رقم 9563,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7992,1,1,قبض رسوم - بيان رقم 2005/1516 إيصال رقم 9563,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7992,1,2,قبض رسوم - بيان رقم 2005/1516 إيصال رقم 9563,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7992,1,3,قبض رسوم - بيان رقم 2005/1516 إيصال رقم 9563,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7993,1,1,قبض رسوم - بيان رقم 2005/1897 إيصال رقم 9563,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7993,1,2,قبض رسوم - بيان رقم 2005/1897 إيصال رقم 9563,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7993,1,3,قبض رسوم - بيان رقم 2005/1897 إيصال رقم 9563,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7994,1,1,قبض رسوم - بيان رقم 2010/1543 إيصال رقم 9564,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7994,1,2,قبض رسوم - بيان رقم 2010/1543 إيصال رقم 9564,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7994,1,3,قبض رسوم - بيان رقم 2010/1543 إيصال رقم 9564,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7995,1,1,قبض رسوم - بيان رقم 2010/371 إيصال رقم 9565,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7995,1,2,قبض رسوم - بيان رقم 2010/371 إيصال رقم 9565,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7995,1,3,قبض رسوم - بيان رقم 2010/371 إيصال رقم 9565,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7996,1,1,قبض رسوم - بيان رقم 2005/1683 إيصال رقم 9566,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7996,1,2,قبض رسوم - بيان رقم 2005/1683 إيصال رقم 9566,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7996,1,3,قبض رسوم - بيان رقم 2005/1683 إيصال رقم 9566,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7997,1,1,قبض رسوم - بيان رقم 2010/806 إيصال رقم 9567,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
